1789212759,6883, 100, 74
1789212764,6883, 100, 74
1789212769,6883, 100, 74
1789212774,6883, 100, 74
1789212779,6883, 100, 74
1789212784,6883, 100, 74
1789212789,6883, 100, 74
1789212794,6883, 100, 74
1789212799,6883, 100, 74
1789212804,6883, 100, 74
1789212809,6883, 100, 74
1789212814,6883, 100, 74
1789212819,6883, 100, 74
1789212824,6883, 100, 74
1789212829,6883, 100, 74
1789212834,6883, 100, 74
1789212839,6883, 100, 74
1789212845,6883, 100, 74
1789212850,6883, 99, 74
1789212855,6883, 99, 74
1789212860,6883, 100, 74
1789212865,6883, 99, 74
1789212870,6883, 100, 74
1789212875,6883, 100, 74
1789212880,6883, 100, 74
1789212885,6883, 100, 74
1789212890,6883, 100, 74
1789212895,6883, 99, 74
1789212900,6883, 100, 75
1789212905,6883, 100, 74
1789212910,6883, 100, 74
1789212915,6883, 100, 75
1789212920,6883, 100, 74
1789212925,6883, 100, 75
1789212930,6883, 100, 74
1789212935,6883, 100, 74
1789212940,6883, 100, 74
1789212945,6883, 100, 74
1789212950,6883, 100, 74
1789212955,6883, 100, 74
1789212961,6883, 100, 75
1789212966,6883, 98, 74
1789212971,6883, 100, 74
1789212976,6883, 100, 74
1789212981,6883, 100, 75
1789212986,6883, 100, 75
1789212991,6883, 99, 74
1789212996,6883, 99, 74
1789213001,6883, 100, 74
1789213006,6883, 99, 74
1789213011,6883, 99, 74
1789213016,6883, 100, 74
1789213021,6883, 100, 74
1789213026,6883, 100, 74
1789213031,6883, 100, 74
1789213036,6883, 100, 74
1789213041,6883, 100, 74
1789213047,6883, 100, 74
1789213052,6883, 100, 74
1789213057,6883, 100, 74
1789213062,6883, 99, 74
1789213067,6883, 100, 74
1789213072,6883, 100, 74
1789213077,6883, 100, 74
1789213082,6883, 100, 74
1789213087,6883, 99, 74
1789213092,6883, 100, 74
1789213097,6883, 100, 74
1789213102,6883, 100, 74
1789213107,6883, 1, 67
1789213112,6955, 99, 73
1789213117,6955, 100, 73
1789213122,6955, 100, 73
1789213127,6955, 100, 73
1789213133,6955, 99, 73
1789213138,6955, 100, 73
1789213143,6955, 100, 73
1789213148,6955, 100, 73
1789213153,6955, 99, 73
1789213158,6955, 100, 73
1789213163,6955, 100, 73
1789213168,6955, 100, 73
1789213173,6955, 100, 73
1789213178,6955, 100, 73
1789213183,6955, 100, 73
1789213188,6955, 100, 73
1789213193,6955, 100, 73
1789213198,6955, 100, 73
1789213203,6955, 100, 73
1789213208,6955, 100, 73
1789213214,6955, 100, 73
1789213219,6955, 100, 73
1789213224,6955, 100, 73
1789213229,6955, 100, 73
1789213234,6955, 99, 73
1789213239,6955, 100, 73
1789213244,6955, 99, 73
1789213249,6955, 100, 73
1789213254,6955, 100, 73
1789213259,6955, 100, 73
1789213264,6955, 100, 73
1789213269,6955, 100, 73
1789213274,6955, 100, 73
1789213279,6955, 100, 73
1789213284,6955, 100, 73
1789213289,6955, 100, 73
1789213295,6955, 100, 73
1789213300,6955, 99, 73
1789213305,6955, 100, 73
1789213310,6955, 99, 73
1789213315,6955, 99, 73
1789213320,6955, 100, 73
1789213325,6955, 100, 73
1789213330,6955, 100, 73
1789213335,6955, 100, 73
1789213340,6955, 100, 73
1789213345,6955, 100, 73
1789213350,6955, 100, 73
1789213355,6955, 100, 73
1789213360,6955, 100, 73
1789213365,6955, 100, 73
1789213370,6955, 100, 73
1789213375,6955, 99, 72
1789213380,6955, 99, 73
1789213385,6955, 100, 72
1789213390,6955, 100, 72
1789213395,6955, 100, 72
1789213400,6955, 100, 72
1789213406,6955, 100, 72
1789213411,6955, 100, 72
1789213416,6955, 100, 72
1789213421,6955, 99, 72
1789213426,6955, 99, 72
1789213431,6955, 100, 72
1789213436,6955, 99, 72
1789213441,6955, 99, 72
1789213446,6955, 100, 72
1789213451,6955, 100, 72
1789213456,6955, 100, 72
1789213461,6955, 100, 72
1789213466,6955, 100, 71
1789213471,6955, 100, 72
1789213476,6955, 100, 71
1789213481,6955, 99, 71
1789213487,6955, 100, 72
1789213492,6955, 99, 72
1789213497,6955, 100, 72
1789213502,6955, 100, 71
1789213507,6955, 100, 71
1789213512,6955, 99, 72
1789213517,6955, 100, 71
1789213522,6955, 100, 71
1789213527,6955, 100, 71
1789213532,6955, 100, 71
1789213537,6955, 100, 71
1789213542,6955, 100, 72
1789213547,6955, 100, 71
1789213552,6955, 100, 72
1789213557,6955, 100, 72
1789213562,6955, 100, 71
1789213568,6955, 99, 71
1789213573,6955, 100, 72
1789213578,6955, 100, 71
1789213583,6955, 100, 72
1789213588,6955, 100, 71
1789213593,6955, 100, 72
1789213598,6955, 99, 72
1789213603,6955, 99, 71
1789213608,6955, 100, 72
1789213613,6955, 100, 72
1789213618,6955, 100, 71
1789213623,6955, 100, 71
1789213628,6955, 100, 72
1789213633,6955, 100, 72
1789213638,6955, 100, 72
1789213643,6955, 100, 72
1789213649,6955, 100, 72
1789213654,6955, 100, 72
1789213659,6955, 100, 72
1789213664,6955, 100, 72
1789213669,6955, 100, 72
1789213674,6955, 100, 72
1789213679,6955, 100, 72
1789213684,6955, 100, 72
1789213689,6955, 100, 72
1789213694,6955, 100, 72
1789213699,6955, 100, 72
1789213704,6955, 99, 72
1789213709,6955, 100, 72
1789213714,6955, 99, 72
1789213719,6955, 100, 72
1789213724,6955, 99, 72
1789213729,6955, 100, 72
1789213735,6955, 99, 72
1789213740,6955, 99, 72
1789213745,6955, 99, 72
1789213750,6955, 100, 72
1789213755,6955, 100, 72
1789213760,6955, 100, 72
1789213765,6955, 100, 73
1789213770,6955, 100, 72
1789213775,6955, 100, 72
1789213780,6955, 100, 72
1789213785,6955, 100, 72
1789213790,6955, 100, 72
1789213795,6955, 100, 72
1789213800,6955, 100, 72
1789213805,6955, 100, 72
1789213810,6955, 100, 72
1789213815,6955, 99, 72
1789213820,6955, 100, 72
1789213825,6955, 100, 72
1789213830,6955, 99, 72
1789213835,6955, 100, 72
1789213840,6955, 100, 72
1789213846,6955, 100, 72
1789213851,6955, 100, 73
1789213856,6955, 100, 72
1789213861,6955, 100, 73
1789213866,6955, 100, 72
1789213871,0, 0, 62
1789213876,3, 0, 53
1789213881,7363, 100, 66
1789213886,7363, 100, 67
1789213891,7363, 100, 69
1789213896,7363, 100, 69
1789213901,7363, 100, 70
1789213906,7363, 100, 70
1789213911,7363, 100, 71
1789213916,7363, 100, 71
1789213921,7363, 100, 71
1789213926,7363, 100, 71
1789213931,7363, 100, 72
1789213937,7363, 100, 72
1789213942,7363, 100, 72
1789213947,7363, 100, 72
1789213952,7363, 100, 72
1789213957,7363, 100, 72
1789213962,7363, 100, 73
1789213967,7363, 100, 72
1789213972,7363, 100, 73
1789213977,7363, 100, 73
1789213982,7363, 100, 73
1789213987,7363, 100, 73
1789213992,7363, 100, 73
1789213997,7363, 100, 73
1789214002,7363, 100, 73
1789214007,7363, 100, 73
1789214012,7363, 100, 73
1789214017,7363, 100, 73
1789214023,7363, 100, 73
1789214028,7363, 100, 73
1789214033,7363, 100, 73
1789214038,7363, 100, 73
1789214043,7363, 100, 73
1789214048,7363, 100, 73
1789214053,7363, 100, 73
1789214058,7363, 100, 73
1789214063,7363, 100, 73
1789214068,7363, 100, 73
1789214073,7363, 100, 73
1789214078,7363, 100, 73
1789214083,7363, 100, 73
1789214088,7363, 100, 73
1789214093,7363, 100, 74
1789214098,7363, 100, 73
1789214103,7363, 100, 73
1789214109,7363, 100, 73
1789214114,7363, 100, 73
1789214119,7363, 100, 73
1789214124,7363, 100, 73
1789214129,7363, 100, 73
1789214134,7363, 100, 73
1789214139,7363, 100, 73
1789214144,7363, 100, 73
1789214149,7363, 100, 73
1789214154,7363, 100, 73
1789214159,7363, 100, 73
1789214164,7363, 100, 73
1789214169,7363, 100, 73
1789214174,7363, 100, 73
1789214179,7363, 99, 74
1789214184,7363, 100, 73
1789214190,7363, 99, 73
1789214195,7363, 100, 73
1789214200,7363, 100, 73
1789214205,7363, 100, 73
1789214210,7363, 100, 73
1789214215,7363, 100, 74
1789214220,7363, 100, 73
1789214225,7363, 100, 73
1789214230,7363, 100, 73
1789214235,7363, 100, 73
1789214240,7363, 100, 73
1789214245,7363, 100, 73
1789214250,7363, 100, 73
1789214255,7363, 100, 73
1789214260,7363, 100, 73
1789214265,7363, 100, 73
1789214270,7363, 100, 73
1789214275,7363, 100, 73
1789214280,7363, 100, 73
1789214285,7363, 100, 73
1789214290,7363, 100, 73
1789214295,7363, 100, 73
1789214301,7363, 100, 73
1789214306,7363, 100, 73
1789214311,7363, 100, 73
1789214316,7363, 100, 73
1789214321,7363, 100, 73
1789214326,7363, 100, 73
1789214331,7363, 100, 73
1789214336,7363, 100, 73
1789214341,7363, 100, 73
1789214346,7363, 100, 72
1789214351,7363, 100, 73
1789214356,7363, 100, 73
1789214361,7363, 100, 73
1789214366,7363, 100, 73
1789214371,7363, 100, 73
1789214376,7363, 100, 73
1789214381,7363, 100, 72
1789214386,7363, 100, 73
1789214392,7363, 100, 73
1789214397,7363, 100, 73
1789214402,7363, 100, 73
1789214407,7363, 100, 73
1789214412,7363, 100, 73
1789214417,7363, 100, 73
1789214422,7363, 100, 73
1789214427,7363, 100, 73
1789214432,7363, 100, 72
1789214437,7363, 100, 72
1789214442,7363, 100, 73
1789214447,7363, 99, 72
1789214452,7363, 100, 73
1789214457,7363, 100, 73
1789214462,7363, 8, 65
1789214467,7269, 100, 71
1789214472,7269, 99, 72
1789214478,7269, 100, 72
1789214483,7269, 99, 72
1789214488,7269, 100, 72
1789214493,7269, 100, 72
1789214498,7269, 100, 72
1789214503,7269, 100, 72
1789214508,7269, 100, 72
1789214513,7269, 100, 72
1789214518,7269, 100, 72
1789214523,7269, 100, 72
1789214528,7269, 100, 72
1789214533,7269, 100, 72
1789214538,7269, 100, 72
1789214543,7269, 100, 72
1789214548,7269, 100, 72
1789214553,7269, 100, 72
1789214558,7269, 100, 72
1789214564,7269, 100, 72
1789214569,7269, 100, 72
1789214574,7269, 100, 72
1789214579,7269, 100, 72
1789214584,7269, 100, 72
1789214589,7269, 100, 72
1789214594,7269, 100, 72
1789214599,7269, 100, 72
1789214604,7269, 100, 72
1789214609,7269, 100, 72
1789214614,7269, 100, 72
1789214619,7269, 100, 72
1789214624,7269, 100, 72
1789214629,7269, 100, 72
1789214634,7269, 100, 72
1789214639,7269, 100, 72
1789214644,7269, 100, 72
1789214650,7269, 100, 72
1789214655,7269, 100, 72
1789214660,7269, 100, 72
1789214665,7269, 99, 72
1789214670,7269, 99, 72
1789214675,7269, 100, 72
1789214680,7269, 100, 72
1789214685,7269, 100, 72
1789214690,7269, 100, 72
1789214695,7269, 100, 72
1789214700,7269, 100, 72
1789214705,7269, 100, 72
1789214710,7269, 100, 72
1789214715,7269, 100, 72
1789214720,7269, 100, 72
1789214725,7269, 100, 72
1789214730,7269, 99, 72
1789214735,7269, 100, 72
1789214740,7269, 100, 72
1789214745,7269, 100, 72
1789214750,7269, 100, 72
1789214755,7269, 100, 72
1789214760,7269, 100, 72
1789214765,7269, 100, 72
1789214770,7269, 100, 72
1789214776,7269, 100, 72
1789214781,7269, 100, 72
1789214786,7269, 100, 72
1789214791,7269, 100, 72
1789214796,7269, 100, 72
1789214801,7269, 100, 72
1789214806,7269, 100, 72
1789214811,7269, 100, 72
1789214816,7269, 100, 72
1789214821,7269, 100, 72
1789214826,7269, 100, 72
1789214831,7269, 100, 72
1789214836,7269, 100, 72
1789214841,7269, 100, 72
1789214846,7269, 100, 72
1789214851,7269, 100, 72
1789214856,7269, 100, 72
1789214862,7269, 100, 72
1789214867,7269, 100, 72
1789214872,7269, 100, 72
1789214877,7269, 100, 72
1789214882,7269, 100, 72
1789214887,7269, 100, 72
1789214892,7269, 100, 72
1789214897,7269, 100, 72
1789214902,7269, 99, 72
1789214907,7269, 100, 72
1789214912,7269, 100, 72
1789214917,7269, 100, 72
1789214922,7269, 100, 72
1789214927,7269, 100, 72
1789214932,7269, 100, 72
1789214937,7269, 100, 72
1789214942,7269, 100, 72
1789214948,7269, 100, 72
1789214953,7269, 100, 72
1789214958,7269, 100, 72
1789214963,7269, 100, 72
1789214968,7269, 100, 72
1789214973,7269, 100, 72
1789214978,7269, 100, 72
1789214983,7269, 100, 72
1789214988,7269, 100, 72
1789214993,7269, 100, 72
1789214998,7269, 100, 72
1789215003,7269, 100, 72
1789215008,7269, 100, 72
1789215013,7269, 100, 72
1789215018,7269, 100, 72
1789215023,7269, 100, 72
1789215028,7269, 100, 72
1789215034,7269, 99, 72
1789215039,7269, 100, 72
1789215044,7269, 100, 72
