0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 1
1, 1
0, 2
1, 2
0, 4
1, 4
0, 4
1, 4
0, 4
1, 260
0, 4
1, 304
0, 416
1, 416
0, 416
1, 416
0, 416
1, 416
0, 2582
1, 2576
0, 6678
1, 6678
0, 6678
1, 6678
0, 6678
1, 6678
0, 1
1, 1
